order_id,product_id,seller_id,product_category_name,price,shipping_charges,product_weight_g,product_length_cm,product_height_cm,product_width_cm
u5AJRhmBLQtz,NBOvMLOgVscO,Uhxp4jLBVzJq,toys,194,46.01,1750,30,5,30
pX5m0O1CVY5q,aQBQT96o3CEF,cGYqbZqqQHjS,toys,1449.8,15.31,3598,41,18,51
jyNEi4sA1XHY,bpESrZraPGiK,PrJP7ZtLapUo,toys,2130,53.53,2200,100,7,11
8WYnlgMCHPfg,dAz11YkQkoue,TuPm19CMKvrM,health_beauty,59.21,47.55,100,20,15,15
YNo05KYxHSkK,nRkDfT1MBebs,EGW4UK5bOeEZ,toys,11.04,32.75,10500,53,73,18
LlxtAAKjt6BB,yifYVWda6kIz,OnC6iPAbNc8Z,toys,68.1,25.38,147,14,10,12
PNI2HqlPxVjC,xaj9BPzCaOyC,XLxN4hdOlYco,telephony,153.75,47.55,150,18,3,12
F8EbvNo4GhiG,WYpoxZl2lCCd,Uhxp4jLBVzJq,toys,194,46.01,1800,30,5,30
oSyS0JoHQjtO,gero47msJAuH,T5TAziawiIyq,toys,214.49,22.59,4100,20,15,13
5AI7yWNtkxDG,Sex1oPQ5g59P,3RErtNzohFr9,housewares,42.89,55.54,600,25,8,15
9bqV6nH4nfrW,IktifiIxY9CZ,2a07LobkzHUx,toys,802.14,67.12,4000,60,18,48
QWzeukLNfMeF,4EJ4bFIK6Xep,6Gon9nN29mqW,toys,54.98,70.34,400,50,5,11
mNxi2hOZpFeh,vWNeSyDg1wbi,rTKC7c3Tt984,toys,26.77,17.19,1950,33,44,19
Fie0ynZ7drmB,rs560cxRBpzh,GlLj704QXlDB,toys,42.89,12.28,200,21,7,14
M9fSx7DrrYb9,YgLOzkNY5bN4,wdkFVpIzRNT3,toys,30.48,59.77,2800,36,20,29
Yhkot2w7WEXz,Qi4VqhwxyY73,fKDJ8j23MXgl,health_beauty,26.91,37.66,400,20,20,20
AdQYiwpmbcZs,t8mFaClezbXQ,6xOZQq4o7ck2,toys,181.56,47.99,500,16,30,30
6QNUKHTlKzQz,DPjt4BgoDIvK,3KuTukGXgD7C,toys,223.87,56.66,283,20,9,15
FXRNx6tgp5qm,eJ1VhzkvMp83,j6ZQXHPSPppN,bed_bath_table,295,38.66,570,30,4,26
bJx1zp3tvlFI,ilsWDSWmR8dX,0HbVEHMspxA1,bed_bath_table,137.88,17.44,1100,50,12,12
yEA6uAyJrtyn,ro08JPncYzLh,r7VxefoTVHbb,garden_tools,4099.99,19.92,1650,30,22,30
sWGOVCBlIYpQ,K1jVWpZuIp99,16pMg4KJ3hIj,bed_bath_table,197.99,82.44,700,16,10,16
hTsd7hsjSQkN,brKswOkWPtqO,K0qPVGdA91KO,furniture_decor,161,38.63,650,20,35,20
7Z0hXerVDxYV,zMU1MG3ipApS,xadaQcJkLTmF,furniture_decor,56.89,7.01,228,17,12,15
YeL4SAuZWnm6,qwwmgwg8mrv9,cJjMnhGSG3Hz,housewares,368.8,65.77,1050,100,3,15
OGBnugiiwsQ7,tHa90Bwd7K6b,yGbPyLPc8PmT,watches_gifts,1899,32.34,200,16,2,11
cfV2FFpdyahv,Biwi1BNtUB7l,r7VxefoTVHbb,toys,4099.99,76.76,1500,30,22,30
E8AKfhtGs86K,cjdU7fLbltoD,q1Q2n7nr6h9B,toys,167,70.34,600,26,22,14
OR0wt8h1DIKb,sNtRBW3JfRjj,R7nUkxgwW9FO,toys,126.69,55.54,400,18,7,17
qHQXGVVCHZYY,GvBzGCvvIC2D,v4i9GZGfxgTZ,toys,679,33.86,1000,53,8,18
xpfzksDexXMI,OEXGtELQiaDH,3e9JGBdDRF6C,toys,318.33,25.29,125,23,13,21
YYNavM4ecDW5,6DyLRMYe3KmP,yGbPyLPc8PmT,watches_gifts,113.49,28.31,200,16,2,11
qUt5sGnfTqfO,mhKWhwfwHCSR,hLW5pG3JWHbF,toys,44.98,61.32,300,21,11,21
RVEKyUSqDZHV,qOiDnN39CMGm,yHsOFiqVrV1u,toys,517.65,22.52,6550,38,30,28
FfgsDN9OZGuM,T58tBW6zFi3S,K0qPVGdA91KO,toys,1094.04,45.51,2200,30,35,30
sMzZJbA97sz8,kbaoSmgfO9zQ,yGbPyLPc8PmT,toys,1899,20.9,250,16,2,11
oGdO8jGWtiCD,8kUYWjdaVCxf,oI8R7WsNWWBc,toys,50.21,5.59,250,41,2,29
R4puFrZcycnq,SRT6nggjSWOh,yxfgQLIrpHFD,fashion_bags_accessories,11.97,36.97,100,21,9,14
CetUKkHYgPya,rhSa7tuppbwK,A7s2wiNKJ3HW,toys,161.42,6.44,700,18,8,13
0d19WT6gAay3,DXG0TFaZjGHO,V8Stg8HdXCTe,toys,403.9,32.34,200,16,7,11
Biqo21nETaMO,XqmdGKRbTetH,P2nCHWuo0HC0,toys,113.49,91.32,160,19,11,14
hhBKG3qil2KL,z3XHloP0B6UK,TD2AMTmc5Ixg,toys,238.64,125.99,150,16,7,16
aDnwWyOFhEJ2,Y9RZLlJmz7ht,8rHUnSQeQcMj,toys,38.94,39.19,125,16,12,12
C5Vs4Tb4ozNR,zxZl4F5tafUt,BNMDH5cri8N5,toys,46.2,15.67,350,20,6,12
U1mAeIP72gPD,O4e1ti4UFBuS,evGTHuQm4wMZ,toys,148.5,18.01,300,21,6,17
DfUyZDa86qO9,1WWn9nDpPiWt,bl8PTwqK0kvN,toys,178,26.92,4300,18,15,25
ZskwlJutdrsO,0DoQRZJFrIMa,O04i82YS0uAJ,toys,18.42,36.77,650,24,14,18
n2qxYfewEQFx,08pj5e74HPRV,XePbD5Ocm6Yk,toys,728.9,225.71,2400,16,31,39
HOR4OGRLZFAi,wEXYeIBMtNpz,7qJpsaaCZOk2,toys,389.89,15.27,1700,65,6,50
m1LtjhIB9CsJ,VCOwCoc0C3aj,BUqNP64b1AeL,toys,198.5,83.75,1200,30,4,20
JXMfAIkr2GMn,K7g5D7Q3uyjT,7KovPWNcMm5O,toys,29.01,44.55,329,18,18,15
ao8cwuTvK450,VyvqSoUrvQ46,EqPcJSwcfSMn,toys,57.6,42.33,363,18,13,13
0UBmWOKw8fEf,LKyozPiK7F82,YGPAECfdqiAj,toys,223.51,24.76,700,26,14,24
jVdQnhB1si7w,CpeCg2UGCL6P,AvTLykupHOIB,toys,97.44,22,250,40,4,30
WWw3VcoVGQWw,iRfmqpDKq7k7,ruq0u2ZpAMDr,toys,107.63,12.16,1700,34,7,32
Nifv0ug4fbdY,hBVeRiNmH8jL,DpK701TIIZN7,toys,114.46,48.65,3625,29,38,26
BUg1mBIQpkwF,59VGuT6xcW9Q,jSOhwPWVF2Xx,toys,0.85,32.34,200,19,4,11
46mQB8D3v9eI,Y74w5wq3OKED,AHG0TE6bRNNY,toys,216.79,1.05,175,22,9,12
0DLS5w2AyhwI,mOL0X56BS1KZ,mcvL4jGn9rQ4,toys,403.9,67.11,600,16,25,11
PLRvoLumWbkD,GikeTHjLgt3b,BfK8XAwCdM0A,toys,0.85,30.66,550,30,3,19
oVRVeW4UOiln,AZAmqF3BVIIy,ftbUjJ6Gsazg,toys,966.9,6.74,4025,46,12,43
grIIIXCxNzVS,VcU0FP9DjfBt,AvTLykupHOIB,toys,109.82,70.34,550,40,5,30
sWOapohERXHv,6Ww1i7qd1Zqu,YVBAT3QqF9Qj,cool_stuff,71.8,24.23,1200,42,25,15
3zQxmjW6iIQM,97I7i6BQRjqd,AHG0TE6bRNNY,toys,98.6,47.55,200,28,10,13
bL1iH5RftKa5,qXKeJv9t9Nyw,VwdyM1iPhT9K,toys,395.6,34.6,8333,59,31,75
qMnWT2faWgwg,vmzoh7xknu6D,olv2giLOoMuz,toys,18.99,18.71,700,22,6,18
VtlAs8XD0DsD,jdkNsNMtb2Ca,hDN0gJiFmrgG,toys,43.97,73.44,10450,80,15,33
LkbR0ufbuMHg,CY8OZ3lT9uqB,sevytuBWdSFl,telephony,2899,2.46,250,18,3,28
V8k8G52pXF97,J7BBTiopz4jB,h4lcTgJTuj7f,toys,820,44.24,200,16,6,14
pmsiX0dmE1rH,1LoGNpatQYCz,TuPm19CMKvrM,perfumery,117.56,61.32,400,18,11,11
roLFENE2HITq,fC7bzSMm84mv,oMX7XDg7PCkP,toys,475,30.24,250,20,3,20
FrhdrgQs3oNw,pVKDSWeIqCF7,2Vzr14MB7bRD,toys,263.99,72.87,448,22,17,17
3llJ3o8c2vXh,ZkSByCmyfzzB,ZsDn106jXrgr,bed_bath_table,170.9,78.84,850,35,15,25
6gqB9L4H6mTT,tJu4snkPQ0sR,rZbfyncWtbdz,toys,136.9,47.07,2300,33,48,35
rkEDCr6cFVPU,vHnEPJP2R48s,pgzEZp7qYHHI,toys,49.38,49.09,9000,42,12,39
ZEA7QmAPMVfg,OkyIKp57HLVU,ISvH4Xgn7moV,health_beauty,329.93,30.26,250,17,12,12
TJoDeQ2Xlz5v,DaivdXZGpmHa,EGW4UK5bOeEZ,toys,1849,55.54,8900,37,41,37
Tyqe3VkvE2ia,do5FzqByACmw,SgeUigb5Vbiv,toys,518.18,6.87,75,16,16,16
ozLF9m7eEm98,6Ww1i7qd1Zqu,YVBAT3QqF9Qj,cool_stuff,71.8,12.59,1200,42,25,15
JXMbT6I9MNoO,wGtSb0qa15YW,FDJOy3Tl4fuP,toys,68.1,27.54,245,19,14,14
RHC6EUl5JcR5,Wb0dB6FB7JP0,1svDQkmb2Knh,toys,101.75,69.13,2050,20,20,27
DwOeec3mPOL9,LsWdEU0owocj,uZmzIH3dUoxi,toys,812.99,31,1500,27,6,23
1LQsht0oRLjV,gSh7ZmJHuSAK,Rfeq19yDD0ad,toys,148.48,29.06,3325,32,31,28
DhYtehGRi5Ft,T3rhOgD5vNl1,JZPhFrxpqDgz,toys,517.65,36.69,10750,31,61,31
Od8slGuu4iXb,ZYR8Xg6War3A,8NRu71xuHwbR,toys,42.89,38.66,250,15,8,20
XnBRhcE8kuI9,LX6vwvFIFbpm,fdfwCgVkejwU,toys,16.89,6.08,700,41,23,25
wwYVWXIl3qEc,VyvqSoUrvQ46,EqPcJSwcfSMn,toys,156,38.82,363,18,13,13
4pXD71R3zOzN,U7gcjsv9nQUO,IWOf3FsBgQtM,toys,97.05,77.92,400,30,5,48
K0NF1wdh0LvK,L6hOpvbiwzZ2,rA6aq9wj3MEo,toys,359.6,61.6,2200,50,20,40
6UsiVOKddOkD,L4YNs2AaGrBZ,GMd99HQ36dJE,toys,150.82,60.02,307,27,27,29
hVDdZER4kLPK,Fbtx8c1gFlsQ,8NRu71xuHwbR,toys,692,64.55,600,18,19,18
bHH5GqG5l1Z1,ZVTEwIdUj6Kw,KO5ZAQ5NWsGp,toys,403.9,67.11,600,28,4,16
hj982ZHuOpX2,lwgk37tHKwST,WTbhLip6Y9IF,toys,8.25,57.38,250,16,11,11
xmetOCIiW5xA,7S9VbkGAgNC9,hwEsucnHsTTi,toys,92.86,38.84,300,16,18,16
AqBRn45qEWbc,P5BcSHy2T8HI,JX4iwTS6jjJU,audio,181.56,12.28,200,27,5,20
dIqUTmB6GAfq,Hg8SbMvNB9lM,RzwmUV7zFGz3,toys,107.63,60.79,1130,32,25,23
giwiJ531UruF,CPAwvQzUlyNs,H32Btn9yKh3b,toys,148.5,27.36,175,15,15,11
5qBwZDA0LlFC,ymZvN9XtTHxn,1D2cEU39QPD6,toys,124.89,32.36,1110,19,11,18
SSWdznwYcP3H,GoWu7m0fsQmB,5Ja2lH0N2OZt,toys,23.95,33.82,1700,28,50,24
wRnAjbJ6jnUf,xFlYjBaMbnFc,9fEms1kVO9xy,toys,319.29,17.96,6250,59,9,37
I7EQbnwm1Q63,J0tUAHt1CNVI,KlMpKVvl8Vgq,toys,199.97,3.4,9850,29,66,29
cRMM1epfDvSR,f6HGOx5sd7oo,uEFXsCQR7sKo,toys,128.99,10.33,650,23,15,15
fuEVwCKcg8U1,WfPdjOE3o8GV,7KovPWNcMm5O,sports_leisure,264.5,17.52,500,24,20,20
hQ9yfvzfLbcw,PWl2yBtu82h0,TuPm19CMKvrM,perfumery,117.56,61.32,250,20,8,21
VLa5YZFj2W0i,1LoGNpatQYCz,TuPm19CMKvrM,perfumery,117.56,25.26,400,18,11,11
DTJdNewgAKSE,1NPpfRuxHxBw,0LjmES9V5fHW,health_beauty,329.93,26.47,550,20,20,20
0XMCKHWULwyS,wPiV60HYX55Z,CKebxAVNA584,toys,564.99,72.64,1200,64,11,15
g8ZrY2zT7ya4,jH5jFTXRGx8z,QgSPgHi2XQs8,toys,157.77,32.34,650,19,3,11
GOKkBcX2MRRC,irVQGaoUyQmk,VMcUj3BxBji6,toys,266.55,17.38,200,20,30,25
g8AatMWmKGPw,Fg87Bp5T7JRg,zgxmymXtWiKO,toys,820.05,55.54,400,16,4,16
1VAo82Ufuaol,VX3SZqpO3mD0,VbREMx1xh7Eb,toys,741.82,10.68,1500,30,10,17
0DF59MmccPv4,krv8FWuLVJ2A,av5Z5qCPm4CE,toys,45.83,13.8,183,18,9,13
10rJ5Zmskknk,und5MPZvDEEG,GSk3Uky4sDCl,toys,75.25,68.24,2550,35,28,22
Zcvs2Y4jT91x,9ouNDAZPKapa,s9PULoMk80qE,toys,56.89,19.93,2200,16,11,11
VLMKKFKzUVf2,kX7oZABYupC7,SixfIXbZXuJK,toys,160.55,22.47,500,16,22,15
U39IZgP9B2Pr,wjG4zdMmY00M,dSEHH0pKrdMJ,toys,509.99,29.05,1350,35,10,35
zwBAkVYfxyyQ,Niywnp3i2d3W,d3UkhSmgUAO1,toys,234.9,9.54,1400,35,10,35
4dGL3OCJqVkG,8a9VQQHGkT0J,oAZOntQn2tEJ,toys,344,61.36,16900,37,65,37
iJXWaA3D3LXT,t8VzSdZc45vv,qI9UblMbsm1o,electronics,135.64,48.35,900,24,12,12
r8I48M6OwJcP,0XyYmaoLSH4j,8Wa4TXXm4Hcx,computers_accessories,529.9,50.28,180,16,9,16
PQyDjW5Yhmam,AZCgZlCv37nj,2jTASjIU2rIf,toys,820.05,18.05,450,24,7,12
3pCApHYAqA0t,MXIDpBL8zOVA,XiLZgWSbLbMn,toys,849.5,71.02,1350,27,9,18
27m5wByUrmwi,55v97b7FKhEm,jPmu9bgRHPUi,furniture_mattress_and_upholstery,76.99,16.99,1850,41,21,21
lkENMnhS0Mue,YoWJiMrFBYAo,MYhFT3ON1PHI,toys,13.97,21.93,150,26,16,16
OWudByJ0dr8x,Wm1k1kx2RYQ8,CutJkKSkib8L,furniture_decor,215.42,31.33,1170,22,12,20
TQf1axf2lHVQ,ZeMdY9hO43n5,QJqtwyqcLSPb,toys,100,73.28,5550,36,51,18
iwqRFnkT6L9F,oyHRoKBexOF0,AvTLykupHOIB,toys,820.05,6.15,400,35,4,25
X09r1IAJN74u,7SbxZe82YD4g,2Vzr14MB7bRD,toys,28.82,40.84,427,15,17,14
fDq8lkNRbhjT,JrpQEjt4Ga6O,3KuTukGXgD7C,toys,37.84,9.69,325,19,8,22
pthAHR3zwX1k,7LZqFKZE7qqd,vLWjzgEuN5Xb,toys,514,22.65,6800,65,25,25
dqLJMOWoxGtr,Wo11fipvb6ym,nQlmkVGs3xYh,baby,509.99,23.14,195,15,11,12
4RqmOiHxYk5j,9hsRgO81MHGS,VEpUiS8q8p8X,toys,35.94,81.03,575,17,7,14
WKD2izUQvi6X,CKTiEGaIRVPU,r2e5TlYWDPBS,toys,400,2.93,900,28,20,20
kF1s9JGOD3SG,TSoCeiCbvYVM,pxyYUYfBOHRj,toys,83.36,61.32,250,30,20,32
hZvtvOu6GZ9X,5EFBA7VYOItK,mmCZV9eruyuF,toys,367.9,116.88,321,19,14,13
iC6vks75waN1,ElumZdd4gX8i,ruq0u2ZpAMDr,toys,395.6,59.82,650,20,2,15
ATo4U0L18MV4,uIPxXiNmYik5,N6rpW1mKL1wz,toys,222.98,163.52,700,20,35,20
ThqqOmxw1IuW,XkdGgV5TEXZg,BWczKEOZMEFy,toys,2899,47.55,3000,69,11,11
7K3rCKgQmI5v,BChbO4TJg6io,xadaQcJkLTmF,toys,692,163.52,100,18,7,16
LombvAfyS2hZ,o0wzlENKuuPY,OfafuCsnlLjb,toys,509.99,32.95,600,17,17,17
rGp7A3FZPgjV,IP4jZKK5Dj6G,jzWG2ZFoNP3V,toys,106.74,27.02,250,22,14,11
PA5kLl3m686D,O332ZRndALYI,yKLv906bPfTs,toys,2899,17.38,4800,22,63,22
rIobcSQlTAIN,E0wO0I28vexS,2Vzr14MB7bRD,health_beauty,692,15.93,371,20,16,16
sQmJgSBLPonq,5HS4UVb5BA1Z,VZmgxK6ws7Pt,toys,48.99,18.71,550,22,4,28
bhpKla1yGfy8,EdjxdMXHqjSB,MrnDWxZVVLrO,office_furniture,127.2,96.41,12775,37,65,36
YAEyeHY8GiXF,utVPLgd1LM3F,yGbPyLPc8PmT,toys,1899,32.34,200,16,2,11
FUhKtZT2K0Im,lRR88G3PX3Qr,tQFHgEUSAMiP,toys,692,163.52,550,70,8,30
YMfgkNmDC5X2,55rh1v3A5RsT,e04MSACAuPpW,toys,399.2,40.63,100,16,6,11
D26ZAsmExW98,Fn9WoRGLlVH3,NPzG9GmZi6FT,toys,18.04,95.78,700,22,7,15
uWothCpUmPXk,4xChsgAyNo2I,8cMMpAAFEsxE,toys,145.69,20.9,200,25,7,16
Z1nz0kUUoHho,IJorqEKvUxeg,TYmHGHwaQ7t8,toys,74.6,43,10400,33,30,44
rR0Zp9oGMM7X,1edaUIVffPFF,RsUgQvBvc24M,watches_gifts,159.9,16.12,584,16,11,13
n3qPTf4Z5GHE,EqATw7CkIvaB,8Uk8MQODAOK3,sports_leisure,135.13,27.63,250,20,20,20
8B9D23A6KuJE,8SztrKzyxM3K,l1pYW6GBnPMr,toys,779.9,6.87,350,17,4,12
AGIPGCIf811D,TEYFapk8uW71,YRYlK9uqyLE6,toys,18.04,95.78,500,23,8,15
BVjnauNHsi9I,f69diPjSZpiH,i2VPd2aaDnzs,toys,411,37.28,2600,60,15,15
aXRVCAK6zK0x,vPw3Lqv7Vdqq,zgxmymXtWiKO,toys,18.1,15.4,1000,26,23,23
g9TR3ScQLhNJ,pJt5I6yrQP4g,c9lDHwa1ASLS,toys,134.57,67.53,350,27,14,11
4qwPCoOeF6u1,9p1qIJDPo06E,lnvB1XSo3zwf,bed_bath_table,34.96,20.9,400,26,18,23
SqBjEWXOdARn,sCONCvmO1cEY,0Mzbc3aACMOQ,computers_accessories,159.9,17.44,6550,20,20,20
gmBqwCtFPGJA,lPfXIqK9DBEF,AvTLykupHOIB,toys,142.2,47.55,250,40,4,30
lu7SqEkTkyUy,Fr3VdK2h1SEq,tQFHgEUSAMiP,toys,56.81,12.63,800,60,8,60
6Y0NFk6NUvGl,cNIQyQD7lRhk,5FvGdji6skxT,toys,72.4,82.7,150,17,8,14
DPRRGG9csbKJ,C6UsEPgFUMcz,k6TefnINF6Kt,toys,264.5,126.47,1950,30,20,20
7BjykpQE7QRT,Tmnhif9qEZ56,3W9I1ZMht6Z1,toys,13.5,57.12,1200,27,22,39
SmMitqaEsuWO,ro08JPncYzLh,r7VxefoTVHbb,garden_tools,2899,46.76,1650,30,22,30
7HwO6wJIYehF,esWD7Wxlp3sm,rCGS4gtPB176,toys,8.49,40.84,750,26,14,26
qR7cDAcwcTOq,6kzsO3fAg0UT,2jTASjIU2rIf,toys,75.25,12,1700,20,24,30
rcCgzGeUV0tH,UgkSjxoiV9Ev,UOGIrJtSldvd,toys,56.89,20.78,2600,50,10,30
i9OYulaEKdyi,MfZGjLefxNPl,AvTLykupHOIB,toys,2600,30.66,200,30,4,40
36kRQWTAsprF,3ySbE7iHgt6B,XJvsuZl0UKX6,toys,18.04,69.82,8600,45,35,35
2dWPVJZxwi1t,ZERA6htQikNZ,qI9UblMbsm1o,toys,159.77,93.37,4350,18,33,39
H2sbmSsuHq2V,H9hpystS1XKq,1ikyDIqfbsLY,toys,389.89,24.97,250,17,7,11
xj31p7wHOd6X,N0i8Xp7n4Vj8,I4ffj2osK42R,computers_accessories,359.6,97.74,225,18,10,16
SoQynNVGWmGN,NC6oQrQwQvei,KH9VVC2iPaCb,toys,457,11.33,150,18,12,15
9U8Q6btOgIlI,hnvF3q1vXjmk,qMSMJjxggK58,toys,60.09,62.92,1400,64,10,25
NQuyw3LJgPgc,9BjOYzHBsH9L,SZ3mn0pGelM8,housewares,319.29,27.54,2700,44,34,16
Re014mariwwi,kY5YnabWe8A7,9glrjePowgzM,toys,639.9,17.63,700,22,5,22
djhHtQyPdTWI,8ZpC5k1o6MyS,ux1d7N0zioFv,bed_bath_table,55.83,11.06,1800,30,10,38
vgZoQIXiEWps,185Rjb6Jfv2E,EqPcJSwcfSMn,toys,100,9.03,150,16,16,16
FBBEfDzPKZG9,rA0r94YD97un,yGbPyLPc8PmT,toys,161,32.34,250,16,2,20
PmtQlxTGKPcA,o5T2zqh1Du1l,ruq0u2ZpAMDr,bed_bath_table,169.99,24.65,3750,48,13,40
t4nJirEExSQ1,hpHCXLhysZkh,ruq0u2ZpAMDr,toys,70.23,7.52,100,16,3,15
6pnw4hyUDAML,JUZSyxq6s6nI,TBkUw9PKrND5,toys,17.95,25.85,400,20,12,15
8imv30tsvjS6,tPlw2QcQOvKf,r7VxefoTVHbb,garden_tools,509.99,17.38,1800,37,22,40
AN0LPeDjWUza,20gZ5JcJwEwM,yGbPyLPc8PmT,toys,106.74,6.56,150,16,2,11
iuJIJeB4vf0M,DyUOCuzEdIZl,J8zCrgNURNmv,toys,820.05,6.08,300,36,6,26
v6heTvA4ecgM,qTxuRtSw7zhY,f9ZjTvStsXQw,toys,170.7,20.9,400,16,6,11
2z0J1TsDQcfv,FiB67hfteyak,9IoQ4CUO45Pc,toys,749.9,16.45,1450,24,18,18
TeZ0nzyvsRRN,EsjZXaqqL5SG,oGYw3FCx0i23,toys,389.89,7.56,500,19,11,20
bY2cGOI6XpVK,HdrN6JMatAo5,YVBAT3QqF9Qj,cool_stuff,71.8,56.56,1200,42,25,15
NzTOIsBiUKrl,n78mjFaHd5CR,YjBEThHePJDI,toys,344,137.13,3000,46,11,29
aVIcG7VKLPWV,e3A7loHfJNMi,dQCmV6mcOXGX,toys,100,21.51,400,30,10,30
VFDder0yq9I9,m2RPbQhiKztI,yWUu6WhwFUAg,toys,56.89,16.53,1000,24,15,24
8GeclE4Rp2QR,ePyDOBUvUhLF,14AIqEsZssES,toys,56.89,60.01,5200,50,23,27
mlof9iBBk8YB,Hs1Mp7a9zuOE,LmLCpgOK9ibk,housewares,319.99,7.65,2350,29,34,16
cl0NeDXDu7fb,4zuxYWXo1Zct,n8bg8T464bPn,toys,802.14,51.81,1136,26,29,21
GFTwjcw6q56j,SvHd01qu5l81,6RBm8XoBSX9U,toys,94.99,15.22,1750,55,27,40
9KtbBt5zy7sx,ZcmkLBe1zwC5,qnplB5uiTm6l,toys,0.85,6.08,490,20,18,16
eWUac9oeh1tv,4oHf8ykPUbnJ,KH9VVC2iPaCb,electronics,145.99,6.87,175,20,16,18
8lM7XW1XJ9eM,sIT9McRczJ64,ZWM05J9LcBSF,auto,77.07,95.78,700,32,15,11
y9rnhHHoMPVi,Kcqn7MC2IG3l,mmCZV9eruyuF,toys,134.2,6.46,225,17,14,13
9HRvyYtiYj08,UgkSjxoiV9Ev,UOGIrJtSldvd,toys,56.89,20.78,2600,50,10,30
RXr0Pq0a2arg,1ta7G638ICGt,rFT13UJuGo0Q,toys,72.62,1.64,400,16,16,18
2QIVkkyZ8RSQ,KwqpyCg16vLV,V3iKL8r9W9NR,toys,475,21.98,350,25,8,19
V31QKgYddF4p,0KSGneoDXExa,8mVLKV0XOTsx,market_place,37.89,3.71,5600,60,15,40
VTZa4KTg0syY,fsxJTFaxzrTU,8rHUnSQeQcMj,toys,597.89,49.44,167,16,12,13
t11DDNtIIXGr,dMIjKDjvV70Y,q1Q2n7nr6h9B,toys,56.89,7.01,304,27,17,27
tCK55o06SO34,67x8BavseUsY,DNKLUqfOFddO,toys,49.38,57.56,1250,32,18,32
aHzSMYk4vQMK,c7VTEPmXrH97,8DI7e3b3BLAa,toys,75.25,132.94,2150,47,23,27
BUPnDHEpTEYw,czROIxe0W1vo,JnBNiGbt4dPz,toys,399.2,6.15,285,17,10,13
P3Yh81rTtDQb,X9sl5gbsIDb6,RKad98cTxhSb,toys,493.9,177.98,1825,53,10,40
7StTr6G9uVcV,RFbIU9HGgsbn,QgSPgHi2XQs8,toys,599.65,6.87,1643,16,8,12
p8erECFNyNYX,sCONCvmO1cEY,0Mzbc3aACMOQ,computers_accessories,19.3,13.1,6550,20,20,20
L3T6OJnjTlXb,PP5cKHUvzDD5,hthWZFIJJoJh,computers_accessories,509.99,30.66,600,35,35,15
N3fIfitoQtmP,SsU0HktRwn4p,6F1OutNfSmRE,toys,1934,14.95,2800,103,8,20
43VT6pfqVWQq,vyJP4FBnuXfE,8MHsPu4LLSit,bed_bath_table,68.31,38.63,1625,34,24,24
Rmc3vFluFqEi,QigkXizff0DP,hnGt5LdR3vV3,toys,399.2,23.57,600,16,16,16
USsox4oIQaVK,D27helji65vm,FcrnIEqLCqVq,computers_accessories,359.6,27.45,188,20,16,15
e2rxoTN4dHYl,Ggd3U51peXoq,8cMMpAAFEsxE,electronics,15.89,20.9,175,22,11,16
e0odnJSmEDtd,kMn6qhcCHy1e,3KuTukGXgD7C,toys,160.55,20.51,166,22,7,14
KyhVyjIwoxUR,pTrK5MYzL4Ca,vlLUp3U56e8x,computers_accessories,107.63,4.24,233,16,14,15
4BD1mwqdmeWP,ekDgH7XkbERF,zgxmymXtWiKO,toys,145.99,38.66,700,30,20,30
1HoooFCAAipF,Gr38UGV3a3R0,HQ4j3Fr6B61e,auto,37.84,33.9,1850,55,6,55
ujfwoQlALhEM,idE0uVGQwysz,QgSPgHi2XQs8,toys,76.6,77.92,150,18,10,11
DU2VQZyo6GkN,VYgBHdDqe67W,oGYw3FCx0i23,toys,72.4,8.82,300,20,5,15
hSaoyGZch9Z5,FL1TUHCZNZj0,4j49QGcby0zw,small_appliances,349.58,60.07,438,25,12,15
yeJWwvlsVv2K,FeYNA37oNXY7,2QjevWskirjm,watches_gifts,10.9,51.58,400,21,14,14
Kzj2zW9ALdOn,HpMbJAttOmXr,UOGIrJtSldvd,toys,359.6,86.85,3500,36,25,21
oDs5nEXNL9lV,1edaUIVffPFF,RsUgQvBvc24M,watches_gifts,13.97,121.73,584,16,11,13
lDzWKIMnMQRe,AMKIgKd1s17B,TuPm19CMKvrM,health_beauty,28.55,38.6,200,22,10,18
qVNLeUroeLzd,d7s1ONCR8psC,XLxN4hdOlYco,toys,475,12.51,100,19,3,11
hpGrV8BgZ2Ga,Slw56I6njkuR,AvQwlyqYYJzi,bed_bath_table,39.16,75.53,22250,85,23,68
DSy03UmxuvNm,TmNQvjT0kjGz,hmS6KkvxMbyF,toys,509.99,38.66,1000,32,12,26
cItVrkN9oiVK,MuEfLceNJyZu,BXhfFgMi6FkJ,toys,518.18,70.17,3900,18,26,38
OUvkNi0sA2ks,5J7az1rwth4i,yGbPyLPc8PmT,toys,1094.04,63.11,250,16,2,20
0gQui6LvlU5t,JviVd50sxFpF,m6IJZtqbZBZn,toys,76.99,38.94,400,17,4,17
pLZBIXXoQDrD,eEOwSgW8meoJ,ceLyg2V6lyl7,toys,999.9,33.49,1450,41,40,13
NKyiiSfrgbEE,DWI07vcxaNPj,UOGIrJtSldvd,toys,404.88,48.35,3100,45,28,26
JfzZhp0Tjdhv,7RmS7uoVwWNW,BnvXJ0H2aMk7,toys,111.27,63.1,1450,20,8,20
dfHIK6FiSMJK,pH255ZOAGs9Z,jSOhwPWVF2Xx,toys,125.46,7.29,330,45,6,18
1GD1ztHSEY89,1bydLkiYzk76,LLty41IbV7xo,toys,23.1,67.12,184,18,10,13
